"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NRBP2",-0.0489026361691628,9.45665783972126,-0.372252450032907,0.709842497046083,0.763947707294825,-7.52634954933555
"ODF3",0.0254757084087568,0.223168989547038,0.3702052306461,0.711366343092488,0.765518836043024,-7.52710879380799
"ZNF492",-0.085704067796611,2.06454930313589,-0.370191014285082,0.7113769290808,0.765518836043024,-7.52711405154413
"AP2M1",0.023406335362844,12.4333106271777,0.370099669506202,0.711444948856136,0.765551905236987,-7.52714782940729
"VPS37A",0.0333253480335695,9.46050331010453,0.370018065302831,0.71150571727186,0.765577168532037,-7.52717799831238
"INTS12",0.0194401118973189,8.49850801393728,0.369424775787162,0.711947578954937,0.76600365123955,-7.52739713630559
"RBMY3AP",0.00146000000000001,0.00130993031358885,0.369385677979682,0.711976701069318,0.76600365123955,-7.52741156516526
"C9orf64",0.0225356228402183,8.72231585365854,0.369040992173236,0.712233459505355,0.766239738177694,-7.52753870377478
"CHST12",0.0316219549119637,8.90349703832753,0.368845708278199,0.712378942118115,0.76635609315054,-7.52761068230029
"SNORA16B",0.00786654928418632,0.0309562717770035,0.368046989069983,0.712974081217804,0.766956137668405,-7.52790468105718
"LOC388692",-0.0500560013164384,8.28453658536586,-0.36785787545785,0.71311501861732,0.767067553820265,-7.52797419819008
"RASEF",0.0610364916899784,7.69443728222996,0.367590405580082,0.71331436798725,0.767215364537062,-7.5280724576863
"MIP",0.0377682376172459,0.802920034843206,0.367573224728805,0.713327173808253,0.767215364537062,-7.52807876691523
"C18orf32",-0.0310524074378825,10.2952275261324,-0.367409791627507,0.713448993418747,0.767306188636748,-7.52813876881099
"OR11A1",-0.00693607042948819,0.0214158536585366,-0.367316549894906,0.713518497135556,0.767340741026347,-7.52817298909916
"PACS2",-0.0271807372058587,10.3631893728223,-0.366968440778485,0.713778003695055,0.767577005110242,-7.52830067057364
"PRAC",0.0204393746914595,0.0575808362369338,0.366921545482709,0.713812965492681,0.767577005110242,-7.52831786185275
"C13orf28",0.0122578640776697,0.0109979094076655,0.366809598013319,0.713896428000556,0.76762654726085,-7.52835889163661
"ATXN10",0.0206269080138217,10.8047728222996,0.366689949041169,0.713985636163583,0.767682261990068,-7.5284027302574
"LOC285375",0.0152691624156682,0.0636945993031359,0.36662463125626,0.714034337605947,0.76769442006023,-7.52842665624541
"FLJ43663",-0.0465576106631557,7.13099233449477,-0.365979237594941,0.714515610839284,0.768171632306793,-7.52866283575288
"C11orf61",0.0399696857001797,7.60739181184668,0.365723654527363,0.714706231875375,0.768336332429253,-7.5287562504929
"UBQLN2",0.0213112358071434,10.2468698606272,0.365491213250821,0.714879608608527,0.768482477994191,-7.52884115035033
"C5orf48",-0.00610216225111085,0.0202742160278746,-0.365180061728507,0.715111717992223,0.768691741472346,-7.52895471490705
"NEUROD2",0.028524107289782,0.315424390243902,0.36505456314107,0.715205343522255,0.768752131021565,-7.5290004922127
"DDX3Y",-0.234557643574125,4.69270278745645,-0.364675791606206,0.715487943947373,0.769015626890716,-7.52913855888345
"C14orf106",0.0303403982228084,8.90346585365854,0.364071808671274,0.715938654856578,0.769459773018822,-7.52935842139513
"ACTRT2",-0.0126325621194668,0.0296303135888502,-0.363983437031631,0.716004608859368,0.769490374280628,-7.52939055998508
"HLA-DOB",0.0676115451703169,7.13895853658536,0.363283618589726,0.716526976163435,0.770011454178985,-7.52964479132505
"DRD2",-0.0786912456804367,1.72440400696864,-0.362062791974096,0.717438559259165,0.770928596727012,-7.53008712476517
"RRN3P2",-0.0505004936646351,3.75318693379791,-0.36204008632056,0.717455517246288,0.770928596727012,-7.53009533744591
"LRFN1",-0.0583243113378271,5.47579442508711,-0.361053503957619,0.718192492728702,0.771680110730112,-7.53045168911447
"GATA4",-0.0976834326147791,1.40360296167247,-0.360692214466118,0.718462441227984,0.77192976336668,-7.53058194304985
"RBMY1J",-0.0262335691953522,0.0777324041811847,-0.360596708654082,0.718533807207287,0.771966040188686,-7.53061635351132
"C14orf167",0.0350566529537599,8.81221428571428,0.360089411766671,0.718912922131386,0.772332929950673,-7.53079897839545
"GJD2",0.0176349613296036,0.0594663763066202,0.359906924094042,0.719049316440194,0.77243903859124,-7.53086461039038
"TMEM169",-0.0581476880039488,4.33078170731707,-0.359704498031725,0.719200623527548,0.772561155348501,-7.53093737435703
"ZFP82",-0.0472572354780307,6.17513919860628,-0.359493659364763,0.719358230502792,0.772690026276477,-7.53101311880987
"TAP2",-0.0402323284515369,10.977143728223,-0.359418078831083,0.719414731683338,0.772710287823529,-7.53104026054515
"LOC100132832",0.0431504064505534,2.50976254355401,0.359007903451864,0.719721390258923,0.772999222705503,-7.53118745919752
"RGMA",0.075042952114528,6.97220574912892,0.358774556027293,0.719895867501654,0.773146168644537,-7.53127112505059
"FAM27B",0.0398347013328994,0.202057142857143,0.358535267371965,0.72007480228181,0.77329788621884,-7.53135686464159
"KIAA1958",-0.042086947506993,5.79889668989548,-0.357753645743057,0.720659388790547,0.773885199909506,-7.53163652930471
"C2orf27B",0.00136116504854367,0.0012212543554007,0.35741761728526,0.720910759847013,0.774105135901475,-7.53175657296111
"ZDHHC11",0.0822938127365457,6.25948588850174,0.357379053154223,0.72093961025018,0.774105135901475,-7.53177034249608
"TRAPPC2P1",-0.0305771169985207,6.95473362369338,-0.357090413153311,0.721155558793621,0.774296512841014,-7.53187335583938
"DYNC1I2",0.0180843475399053,10.5436966898955,0.356570280641401,0.72154475675649,0.774673875965419,-7.53205877699759
"KRTAP10-6",0.00719657067632049,0.0283839721254355,0.356321010043877,0.72173130333629,0.774833637896461,-7.53214754329044
"CD163L1",-0.0685819022543972,6.407643728223,-0.355640278817714,0.722240826518835,0.775340105021527,-7.53238963840426
"LCE2C",0.0132260984038178,0.0268191637630662,0.355427015116786,0.722400478529254,0.775470945056502,-7.53246538826819
"SLC35D3",-0.0727379693927926,1.27983519163763,-0.355168843640878,0.722593765307433,0.775637875235889,-7.53255702830805
"SSBP4",0.0340279644561472,9.21421167247386,0.35457932942233,0.723035186958324,0.776071123974194,-7.53276603160441
"IL1RAP",0.0503916175744637,8.92129843205575,0.354469868696519,0.723117160102579,0.776118532878813,-7.53280480103741
"DNAJC13",-0.0244556820799724,10.0870970383275,-0.354286274447892,0.723254657643868,0.776225527807445,-7.53286980064636
"RBM26",0.0223537929899617,9.38751881533101,0.353870098041207,0.723566373948136,0.776519480248575,-7.533017018886
"NUDT14",0.0385891064670065,9.07103449477351,0.35195263304769,0.72500314925547,0.778020733585009,-7.53369306871491
"LIN52",-0.0290372683890064,7.07937282229965,-0.351547160824742,0.725307098150748,0.778306226481019,-7.5338355577112
"HNRNPH3",0.0185058877735729,11.0753494773519,0.35082683082257,0.725847176804486,0.778810189183588,-7.53408828752098
"ADH4",-0.072763310844168,0.991271777003484,-0.350819580252114,0.725852613728143,0.778810189183588,-7.53409082876997
"GJC3",-0.0611789336843814,1.40736881533101,-0.350532206633498,0.726068115292566,0.779000700650974,-7.53419150793895
"RMND5B",0.0222381405298663,9.2495862369338,0.35046062931962,0.726121794524915,0.779017581605168,-7.53421657167971
"ARMC9",0.0434500608853048,8.43568902439024,0.349601560378402,0.726766156343413,0.779668139715226,-7.53451698680905
"FAM66D",0.0794916899786074,2.73079721254356,0.349388691937117,0.726925852553705,0.779798712139595,-7.53459131265231
"UROD",0.0251812144150074,10.1117132404181,0.349114608766605,0.727131490235073,0.779966888687625,-7.53468694579039
"GPR173",0.0591940924798423,3.88797578397213,0.349078465179419,0.727158609326894,0.779966888687625,-7.5346995514172
"DNAJC8",-0.0192049366463726,10.8448351916376,-0.348793676907216,0.727372302352314,0.780155340227418,-7.53479883003112
"ZBTB6",0.023688533816028,8.19670958188154,0.348637260045322,0.727489679969117,0.780240472770138,-7.53485332327179
"PRSS23",0.0494582326806015,11.3232864111498,0.34841306305584,0.727657932014466,0.780380156937627,-7.53493138746384
"CYP1B1",-0.059500332400854,10.1445986062718,-0.348298545650547,0.72774387842492,0.780431562059319,-7.53497124244384
"NRG4",0.0829288859634666,2.34456585365854,0.347757979749261,0.72814962465422,0.780825896795568,-7.53515919635993
"CHST2",0.0581427875596515,8.33677491289199,0.347537862523724,0.728314865505432,0.780962299635774,-7.53523564716908
"GPAT2",0.118195218035222,5.59363606271776,0.346689936861918,0.728951517128809,0.781604149300384,-7.53552969534163
"UTY",-0.187585621194661,3.69713989547038,-0.346415409523253,0.729157681848545,0.7817843747833,-7.53562474353134
"FIZ1",0.0241335823597195,8.39600888501741,0.346244521626055,0.72928602527036,0.781877946491688,-7.53568387116371
"ZCCHC16",-0.0219738357742311,0.147164459930313,-0.346197789831677,0.729321123980313,0.781877946491688,-7.53570003540149
"HTR3D",-0.0120327859141026,0.0508362369337979,-0.34608048037119,0.729409233753799,0.781931573754138,-7.53574060240745
"LRRC10",-0.0104131610992266,0.0399148083623693,-0.345827446016124,0.729599297116323,0.782013423716203,-7.53582805790439
"PLIN1",-0.0544081059733438,2.41770470383276,-0.345789834075174,0.729627550243718,0.782013423716203,-7.53584105214714
"TAF1L",-0.0403831923646538,4.68045243902439,-0.345779286439994,0.729635473423383,0.782013423716203,-7.53584469590997
"OR6K6",-0.00284771762382765,0.00556533101045296,-0.345775988382666,0.729637950866238,0.782013423716203,-7.5358458352267
"EPS15L1",0.0184700970873794,9.36027160278747,0.345202237384176,0.730068985602212,0.782434551806923,-7.53604387269984
"RHOXF2B",0.0551266019417431,0.395160278745645,0.344805695467828,0.730366940668025,0.782713018317824,-7.53618055207956
"RPL29P2",0.0329688168504188,0.581132578397213,0.344744242360668,0.7304131191736,0.782721648221839,-7.53620171957642
"OR1L4",-0.00776029290768472,0.0402966898954704,-0.344409352087862,0.730664787331017,0.782950471522824,-7.5363170061142
"IDI2",0.0351903570840867,5.70430034843206,0.343323897621786,0.731480699965979,0.78378386066292,-7.53668990581991
"LOC401397",-0.0298406285996389,9.41638763066204,-0.342953026056296,0.731759545952613,0.78404172425276,-7.53681704626364
"GOLGB1",0.0277926213592245,11.4595358885018,0.341880140967837,0.732566412449026,0.784865277506445,-7.53718407423193
"GAS8",-0.0319816620042801,8.90882090592334,-0.341685646157296,0.732712714630834,0.78494653191184,-7.53725048673214
"OR2T3",-0.0064814447918383,0.026169512195122,-0.341677661834495,0.732718720777326,0.78494653191184,-7.5372532122642
"NAGS",-0.0482006878393943,6.98795034843206,-0.341187052176221,0.733087809656781,0.78525650510257,-7.53742056485553
"C21orf33",-0.0212163040974179,10.5461271777003,-0.341181948142975,0.73309164978001,0.78525650510257,-7.53742230463662
"SCGB1C1",-0.022618110909989,0.102705052264808,-0.341140523083083,0.733122817014172,0.78525650510257,-7.53743642398441
"TRA2B",0.0144727233832476,11.1150071428571,0.340415839764969,0.733668122899945,0.785799591148574,-7.5376831483585
"CXCR4",-0.0457726904722713,10.6399236933798,-0.339284859183199,0.734519426361611,0.786670343951373,-7.53806715201488
"CHRM5",0.0483772025670578,1.60515209059233,0.3391718216707,0.734604529137498,0.786720447740888,-7.53810546160718
"BAT4",-0.0216231857824574,8.55124686411149,-0.33898860883739,0.734742471886419,0.786827132013363,-7.5381675272459
"GPX1",0.0352863254895515,12.3238254355401,0.338747636281798,0.734923915564043,0.786980387363332,-7.53824910867274
"MLL3",-0.0301063946025987,10.8267135888502,-0.338579163848892,0.735050778065502,0.787063440098686,-7.53830611068846
"C22orf42",-0.00819020898469641,0.0264855400696864,-0.338512850375985,0.735100715184837,0.787063440098686,-7.53832853982903
"ZNF737",0.0556467401678482,7.71554390243903,0.338491907589196,0.735116486307467,0.787063440098686,-7.53833562237466
"ELOF1",0.0224141615928915,9.63198484320557,0.337549362430841,0.735826392835659,0.78778242829141,-7.53865392396791
"CT47A9",0.00999281553398064,0.00896567944250871,0.337326623231449,0.735994188703363,0.787920983161081,-7.53872901435876
"RTP1",-0.0427340332400862,0.556956794425087,-0.33635755495555,0.736724362687468,0.788661547918121,-7.53905513235484
"CT47A10",0.00694485436893223,0.00623101045296167,0.336032751751012,0.736969148922226,0.78888245619549,-7.53916422767491
"GSX1",0.00660990291262132,0.00593048780487805,0.335774476017717,0.737163816177281,0.78904969479247,-7.53925090246438
"KIRREL3",0.0687555109429002,1.97271881533101,0.335642420354338,0.737263355536481,0.789115097709397,-7.53929519330445
"OR5M9",0.00623825242718462,0.00559703832752613,0.335438712730602,0.737416912529814,0.789238307488118,-7.53936348171698
"TSIX",-0.143206588777365,3.38113867595819,-0.335084081344102,0.73768426254523,0.789483287809705,-7.53948226506548
"KRTAP2-4",0.00529689320388353,0.00475243902439024,0.334257755920063,0.738307337338296,0.790108925956798,-7.5397585544727
"PHAX",-0.0178899094948163,8.5076862369338,-0.334090048551631,0.738433814910056,0.790203086791944,-7.53981454571082
"TRDN",0.0702057199276015,0.78398606271777,0.3339174997642,0.73856395107646,0.790301152694659,-7.53987212400161
"CSHL1",0.00479611650485439,0.00430313588850174,0.333336518383392,0.739002181992511,0.790728868312204,-7.54006577470993
"OR1E1",0.012842922494652,0.0820668989547038,0.332533211452982,0.739608251793638,0.791336116808598,-7.54033297493195
"PTP4A1",-0.0392290735560325,12.5732048780488,-0.332006575574405,0.740005670021689,0.791720069078392,-7.54050779762074
"OR5M3",0.004118640776699,0.00369529616724739,0.331537973865595,0.74035935211611,0.792057191190398,-7.5406631223371
"KIAA1797",-0.0328077834457788,9.60315766550523,-0.331164442768674,0.740641318085324,0.79231755824562,-7.54078677746902
"NHLRC2",0.0320089057100548,7.02466794425087,0.331083874142241,0.740702141193204,0.792341337989604,-7.54081343093938
"RBM3",0.0285252295540562,12.2435677700348,0.330711092633572,0.740983583669877,0.792554329897989,-7.54093666900621
"HOXD1",0.102600760243541,6.64044790940767,0.330630389238755,0.741044517673236,0.792554329897989,-7.54096333051588
"ACOX3",-0.0249482836926118,8.52494320557491,-0.330584781253026,0.741078954084308,0.792554329897989,-7.54097839488342
"SNORA45",0.0102673687674837,0.0770679442508711,0.330567920767715,0.741091684762904,0.792554329897989,-7.54098396339424
"OR10A7",0.00385087378640786,0.00345505226480836,0.330564489932388,0.741094275258241,0.792554329897989,-7.54098509646113
"MYNN",0.0248891064670079,8.60644268292682,0.330306867178057,0.741288804961292,0.792711296358787,-7.54107014530922
"NBAS",-0.0194458416982062,10.0199461672474,-0.330267841299176,0.741318274661098,0.792711296358787,-7.54108302311869
"AFAP1L2",-0.0564439032417289,8.12786968641115,-0.329568871121026,0.741846153971832,0.79323445526259,-7.54131341261173
"CDK5RAP2",-0.0291664670067466,10.1684670731707,-0.329049458871566,0.742238505660545,0.793612651487474,-7.54148430151112
"NPAS3",0.094846338653941,4.05458885017422,0.328871051900632,0.742373285555441,0.793715423000376,-7.54154293601729
"DEFB135",0.00327572815533986,0.0029390243902439,0.327660304111218,0.743288169984259,0.79465219652017,-7.54194001557583
"SGSM2",0.0367641665295374,10.1141818815331,0.327435127785531,0.743458361421225,0.794792759840541,-7.54201370345049
"FAM160A1",-0.0405646042455146,6.78138797909407,-0.326996287201238,0.743790079420819,0.795105979198616,-7.54215716642102
"TDH",0.0479731380615428,0.979814982578397,0.326883492150984,0.743875348493214,0.795155727614584,-7.5421940095904
"SLC10A5",-0.0420734605891084,3.02820540069687,-0.326125566889013,0.74444839483045,0.795726846767801,-7.5424412473716
"TMSB4Y",-0.110956827381932,2.14827526132404,-0.325465890897521,0.744947273107832,0.796218633741347,-7.54265596893493
"OR4B1",0.00291902912621361,0.00261898954703833,0.325003978215265,0.745296657265202,0.796550594703243,-7.54280606072861
"MSH3",-0.0214243475399039,8.40520662020906,-0.324931540216531,0.745351453100285,0.796567690377348,-7.54282957907189
"TNPO2",0.0203424584498927,10.3515243902439,0.324145584969351,0.745946073140584,0.797161672040819,-7.54308441716246
"SNAR-F",0.00264174757281555,0.00237020905923345,0.322224607080145,0.747400040659806,0.798673893126475,-7.54370467830166
"C6orf221",-0.0140099917722565,0.097833449477352,-0.322030003526377,0.747547384377104,0.798789767410709,-7.54376730791168
"OR10G9",0.00259825242718449,0.00233118466898955,0.321713923379939,0.74778672357754,0.79900392604595,-7.54386895194563
"GATSL3",0.0385925687016593,7.61782404181184,0.321383061443809,0.748037281817498,0.799230049217446,-7.54397524257251
"SNORA77",-0.00233638637485608,0.00533257839721254,-0.32093249361513,0.748378534972044,0.799553045533725,-7.54411981334364
"LOC100131691",0.0423502484778668,5.05243954703833,0.32074355575384,0.748521648319143,0.79966433054025,-7.54418037627102
"OR4C16",0.00250524271844658,0.00224773519163763,0.320540527104434,0.748675444592386,0.799787016207809,-7.5442454161787
"NHEJ1",-0.0194285502715145,7.83330574912892,-0.320412746120577,0.748772245131842,0.799848805481904,-7.54428632950681
"TCP10L2",-0.0114730919861777,0.0469722996515679,-0.32025627236234,0.748890787301422,0.799933811826129,-7.54433640756907
"GPR156",0.0658126443969123,2.42041742160279,0.320060570037167,0.749039056818172,0.800050561181888,-7.54439900597535
"PROX1",0.0815383709067002,4.12878606271777,0.319796970930442,0.749238781523933,0.800222254951948,-7.54448326175549
"GPX6",0.0179426954089201,0.0657289198606272,0.319662108602996,0.749340971012018,0.800289764078278,-7.54452634178406
"OR4M1",0.00243572815533983,0.00218536585365854,0.319583961468078,0.749400187608612,0.800291900874723,-7.54455129656453
"TUSC3",-0.064911041632383,9.01391184668989,-0.319520787865856,0.749448058977586,0.800291900874723,-7.5445714653778
"FAM111A",-0.0267240184301469,9.81218728222997,-0.319505140216206,0.749459916523012,0.800291900874723,-7.54457646043271
"FLJ43860",-0.0271961099226598,0.314562020905923,-0.319295687366113,0.749618642349247,0.80039745680283,-7.54464329859159
"ATRN",-0.0259744479183798,10.5726428571429,-0.319271805048344,0.749636741325125,0.80039745680283,-7.54465091685651
"IMPG1",-0.0447909856837283,2.2588468641115,-0.31911392206468,0.74975639484347,0.80048358136858,-7.54470126591205
"TP53I11",-0.0329002632878057,11.3809729965157,-0.318801406248459,0.749993256516178,0.800694828719559,-7.5448008541361
"CCL11",0.0779249991772267,4.56399494773519,0.318333804782811,0.75034770468354,0.800997394652859,-7.54494968075243
"TMEM20",0.0433531512259337,6.58649529616725,0.318324583232793,0.750354695273443,0.800997394652859,-7.5449526135605
"OR4Q3",0.00234271844660196,0.00210191637630662,0.318184071828194,0.750461215440567,0.801069451099404,-7.54499729109279
"SYT14L",0.0144389929241401,0.107659930313589,0.317402544627961,0.751053769702511,0.801660283455992,-7.54524542856455
"OR10C1",0.00227844660194176,0.00204425087108014,0.317127243959976,0.751262537873024,0.801812585541306,-7.54533269214867
"FKBP9L",-0.043579256211947,5.93898658536586,-0.317111379748828,0.751274568702998,0.801812585541306,-7.5453377184093
"CCL13",0.0798894520322598,7.22783205574912,0.316968251908821,0.751383114294292,0.801874973877375,-7.54538305426265
"MARVELD2",0.0284281487576116,8.86804337979094,0.316931295589025,0.751411142106817,0.801874973877375,-7.54539475688192
"HINT2",-0.0246095540562789,8.677143728223,-0.316730528571867,0.751563410314983,0.80199578012197,-7.54545830810089
"KIAA1967",0.0207184071087715,10.851412543554,0.315810887209943,0.752261019980172,0.802698479220007,-7.54574889879802
"DNAJC28",0.0323461444791835,4.79671289198606,0.31572816732392,0.752323778519497,0.802723723975119,-7.54577499543985
"TAS2R60",0.0200706269540888,0.220505923344948,0.315515350467484,0.752485247541376,0.802854283963437,-7.54584210393674
"RPL11",-0.0238503406286015,13.7512808362369,-0.315421460485768,0.752556487473041,0.802888566638338,-7.54587169630688
"PLGLA",0.00561946355109433,0.0155808362369338,0.315051711243426,0.752837058827884,0.803146165960116,-7.54598814876067
"CN5H6.4",-0.0372042224781963,3.09164024390245,-0.313446243374644,0.754055691518904,0.804404434756201,-7.54649220697807
"P2RX6P",0.00207592233009711,0.00186254355400697,0.313224143093045,0.754224325495473,0.804542523247535,-7.54656173564943
"WBP11",-0.019556274477538,10.7711487804878,-0.31294600526519,0.754435523643871,0.804725998878198,-7.5466487374389
"JAG2",0.0447862201744302,9.27024547038327,0.311717625227434,0.755368488390673,0.805674538704901,-7.5470320518048
"PUS10",-0.025868263946028,7.56400592334495,-0.311671835435664,0.755403273040947,0.805674538704901,-7.54704631131307
"GLI2",0.0479892808951792,6.47458031358885,0.311519993971424,0.755518624409333,0.80575570696746,-7.54709358164025
"OPN1SW",-0.0345387230541395,1.3085775261324,-0.310852232352257,0.756025976344643,0.806254911139968,-7.54730119166723
"OR6X1",0.00194873786407768,0.00174843205574913,0.310227635870386,0.756500627757519,0.80671919218065,-7.54749497836348
"OR51S1",-0.00266890900115189,0.00417491289198606,-0.309896712484582,0.756752144670127,0.806916036521019,-7.54759749242511
"EBPL",0.0313463913115018,9.07471759581882,0.309881342822142,0.756763826944749,0.806916036521019,-7.54760225100982
"KCNS2",-0.0452757182820485,1.83062212543554,-0.309690336574586,0.756909012884814,0.807028929344338,-7.54766136856411
"PRMT6",0.0398491920355431,8.17308031358885,0.309217394637265,0.75726853823747,0.807370330806775,-7.54780759005845
"USP17",0.00545670561132144,0.0234585365853659,0.308918545385766,0.757495747368679,0.807570633716518,-7.54789987138594
"KRTAP19-6",0.00188640776699031,0.00169250871080139,0.308570587607222,0.757760319205647,0.807810746354343,-7.54800720448912
"SMPD2",-0.0246964752344917,7.91907421602788,-0.308491238586566,0.75782065670668,0.807833121251785,-7.54803166402255
"TRAPPC5",0.0312338785584992,8.85500139372823,0.307977295774304,0.758211497902024,0.808173661012862,-7.5481899359048
"CARKD",0.0263746552575272,9.79634163763066,0.307967635569529,0.758218844849914,0.808173661012862,-7.54819290829894
"WDR1",0.0165428533816041,12.6328780487805,0.307550717453257,0.758535947559967,0.808469681414502,-7.54832110299371
"UNCX",0.00183825242718448,0.0016493031358885,0.307193753952183,0.758807481903618,0.808717105512188,-7.54843072478728
"LAMA5",-0.0459611584663483,11.5743257839721,-0.306789347002195,0.759115141475185,0.808977439558716,-7.54855476247611
"LAT",0.0454177126871834,7.38810696864111,0.306769082770741,0.759130558845527,0.808977439558716,-7.54856097352293
"KLHDC7A",0.0786130886950808,7.17128519163763,0.306669624477828,0.759206229790152,0.809016085206676,-7.54859145183706
"ANAPC2",-0.0212907520157974,9.30130783972125,-0.306302219493479,0.759485782900285,0.809271973994024,-7.54870395492494
"DTX3",-0.0373996346881691,8.85877508710803,-0.306050553668803,0.759677289953916,0.809434023393912,-7.54878093971847
"DEFB107A",0.00178757281553397,0.00160383275261324,0.305645192512957,0.759985783716132,0.809720698515346,-7.54890480704362
"NCRNA00099",0.00705608030278086,0.0259358885017422,0.305146953217075,0.760365013374972,0.810082704960465,-7.54905683056921
"HSFX1",0.00176582524271847,0.00158432055749129,0.304947157481942,0.760517102048696,0.810202693428453,-7.54911772289851
"KIAA0664P3",-0.0515452887938142,5.75591393728223,-0.304661148492916,0.760734834197784,0.81036644863152,-7.54920482130547
"SNORA36B",0.00175650485436894,0.00157595818815331,0.304641543677786,0.760749759594509,0.81036644863152,-7.54921078857388
"SNORA1",-0.00334399539246358,0.0127336236933798,-0.304356103217245,0.760967079181695,0.810555885420784,-7.5492976267999
"ST5",0.0278625933848948,10.6419071428571,0.304288001320887,0.76101893123412,0.810569061387106,-7.5493183330998
"IMPA1",-0.0254657067632057,8.79658066202092,-0.304078923266667,0.761178127741948,0.810696563734291,-7.54938187409102
"NDUFB6",0.0246595326641436,9.20777229965156,0.303975655714054,0.76125676160843,0.810727331765692,-7.54941324206438
"ZNF57",0.0275304294882329,6.4738175958188,0.303937263622836,0.761285996189918,0.810727331765692,-7.54942490111494
"GCC1",-0.0189914958038493,9.36608432055749,-0.303242110732828,0.76181539614574,0.811249031737748,-7.54963575303371
"PANK4",-0.0172764489057105,8.6550824041812,-0.303177668430075,0.761864478428169,0.811259218990161,-7.54965527505575
"CNKSR3",0.0387452887938148,8.31710174216028,0.302914516924018,0.762064916933496,0.811430566082914,-7.54973495059456
"KPNA4",-0.0203824946519658,10.6357447735192,-0.30273174847603,0.762204138302477,0.81153671607457,-7.54979024750096
"KRTAP10-8",0.0016949514563107,0.00152073170731707,0.302520561118009,0.76236501699608,0.811665912924831,-7.54985410104856
"OR8S1",-0.0183425769294062,0.149141114982578,-0.302416355217399,0.762444402952073,0.811708338135556,-7.54988559180771
"GJD4",-0.0255338785585013,0.458212717770035,-0.302346726392607,0.762497448857527,0.811722718436351,-7.5499066274175
"SNORA70",0.0113645153858815,0.0873167247386759,0.302234195140462,0.762583181839759,0.811771892728936,-7.54994061407094
"FLJ10661",0.0383098272173784,3.49580087108014,0.301933051534849,0.762812625262304,0.811974034149173,-7.55003150315579
"SUMO3",0.0231242553891716,11.2168405923345,0.30152656015894,0.763122367025357,0.812261623549906,-7.55015404392857
"TAAR2",0.00165883495145634,0.0014883275261324,0.30118768474722,0.763380615266623,0.812494376661505,-7.55025607507219
"TRIM41",-0.0251395359552411,9.4510156794425,-0.301068371185299,0.763471547351065,0.812549034065182,-7.55029197159088
"AMY2A",-0.0777179661016992,3.32364843205575,-0.300647693138566,0.763792183535139,0.812823723964384,-7.55041842278175
"FCN2",-0.0317396643080399,0.571121080139373,-0.300625854077,0.763808830137404,0.812823723964384,-7.55042498253708
"TCTEX1D2",0.0461373934507164,6.29776114982579,0.300500811618423,0.76390414458545,0.812883019143694,-7.5504625321186
"PPIAL4B",0.00163689320388351,0.00146864111498258,0.300343687102186,0.764023918881614,0.812968334955921,-7.5505096936295
"IFNA10",-0.00269121276945871,0.00570574912891986,-0.300129662025361,0.764187076958742,0.813099802537599,-7.55057389438674
"SF1",-0.0131359453677804,12.0402447735192,-0.300057932913485,0.764241760675614,0.813115845080346,-7.55059540061674
"IL1F8",0.0268738423564267,0.279694599303136,0.299874688007581,0.764381465408874,0.813222339474747,-7.55065031881274
"OR1S2",0.0016229126213592,0.00145609756097561,0.299791831015447,0.764444637569473,0.813247404358031,-7.55067513990574
"GPR142",0.0391230376830678,0.631193205574913,0.299706277328447,0.764509867404255,0.81327465556813,-7.55070076164004
"ZNF595",-0.0304031693269711,7.17367613240418,-0.299642469021902,0.764558518710243,0.813284268866388,-7.55071986627868
"LOC100169752",0.00160485436893204,0.00143989547038328,0.299062254793348,0.765000951805777,0.813712737193544,-7.55089339973404
"SERPINC1",0.044553319071909,1.1626212543554,0.298727170577554,0.765256499962404,0.813942386500267,-7.55099346527838
"AFARP1",0.0433484614118815,1.65375888501742,0.29863456193712,0.765327131406408,0.813975341023341,-7.55102110103543
"LCE4A",0.00159009708737865,0.00142665505226481,0.298451611361611,0.765466671256691,0.81407729933638,-7.55107567095542
"POLR2C",0.0237157149909484,10.8450526132404,0.298404897297304,0.765502302176756,0.81407729933638,-7.55108959932112
"H2AFY2",-0.054496251439857,7.75446968641115,-0.298188322308905,0.765667500169833,0.814210803816776,-7.55115414530838
"PTCH2",0.0451533454006922,3.61321045296167,0.298084286922398,0.765746859564676,0.814234167286553,-7.551185134386
"ZNF256",-0.0382705841698188,6.11352247386759,-0.298055535249704,0.765768792107587,0.814234167286553,-7.55119369675602
"NOX3",-0.00704338983050895,0.0344839721254355,-0.297974442532104,0.765830652809998,0.814257771101003,-7.55121784206233
"NDUFS4",-0.023693631726181,9.01566550522648,-0.297846341866144,0.765928376067702,0.814319500811493,-7.55125597057331
"OR10H3",0.00155300970873787,0.00139337979094077,0.296857190826594,0.766683088435566,0.815079685442606,-7.55154983444192
"LRP10",-0.0235301826559161,12.4962731707317,-0.29650480486962,0.766952009068097,0.815323360924193,-7.55165428762616
"OR51G2",0.00718163567549781,0.0158773519163763,0.296270793046066,0.767130608943845,0.815470998892825,-7.55172358417632
"FLJ44054",0.0259998189896325,0.360252787456446,0.295728673123525,0.767544407254767,0.815868627986972,-7.55188390884595
"ASXL1",-0.0185639558992916,10.6214543554007,-0.295208138241745,0.767941792313362,0.816248770188627,-7.55203757378622
