"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ACTN2",-3.61561078492681,3.00322526132404,-18.2154123903857,7.85464619562268e-59,7.07262659632165e-57,123.10982419086
"PTRF",-2.21149797268391,11.964531533101,-18.2032897468885,9.03734849403893e-59,8.10204212151176e-57,122.970284253152
"MELK",3.70205631067964,7.32023135888502,18.1793599182833,1.19193769414841e-58,1.06393395047248e-56,122.694907715518
"SGK269",-1.7688272272503,9.90202839721254,-18.1392964620069,1.89417863452997e-58,1.68344101155413e-56,122.234086559292
"TGFBR3",-3.02508638143823,8.10280540069687,-18.136711725865,1.95162078566327e-58,1.72701615214081e-56,122.204365524058
"DEPDC1B",3.47189541221001,6.39921794425087,18.1325008136811,2.04895179674367e-58,1.80536396511362e-56,122.155948052773
"SYN2",-3.63965945696893,2.4422756097561,-18.0908968880445,3.3135148279591e-58,2.9071136503419e-56,121.677744615489
"SNRK",-1.22983673194011,9.73166149825785,-18.0858196212301,3.51363391840481e-58,3.06957039765323e-56,121.619405828037
"CD93",-2.33930421260492,10.8355113240418,-18.0766064830292,3.90809192390467e-58,3.39970877956623e-56,121.513556386356
"MEX3A",3.68324018430149,8.27070522648084,18.0533660921483,5.11091091533885e-58,4.42729962413108e-56,121.246613312074
"MYO19",1.62969957215733,9.60641062717771,18.032740321807,6.48466676787189e-58,5.59370624976512e-56,121.009780518967
"TROAP",3.73644621359227,7.05618641114982,18.0281190036744,6.83987631661484e-58,5.87542513724279e-56,120.95672695479
"C13orf1",-1.29904167845978,8.19909198606271,-18.0142177786981,8.0298441094491e-58,6.86886248195792e-56,120.797160823746
"EXO1",3.47479845976636,6.60005818815331,18.0096464079147,8.46468919982411e-58,7.21079125611573e-56,120.74469541217
"INMT",-4.2298431824914,8.74046045296168,-18.0014863516564,9.30018016754831e-58,7.88978094379202e-56,120.651051909038
"LOC400804",-1.58964742471616,0.665909407665505,-17.994109160392,1.01261736380427e-57,8.55515822177025e-56,120.566402479644
"CASP12",-2.46706067796612,1.65216289198606,-17.9782808857814,1.2153989074216e-57,1.02262867087563e-55,120.384813518132
"AURKB",3.54086619713678,7.05970278745644,17.9752137471167,1.25915134299311e-57,1.05511743149586e-55,120.349631046571
"PAFAH1B3",2.09637257857497,9.28033414634147,17.9724422041992,1.30003838532492e-57,1.08495073376913e-55,120.317840714666
"TPX2",3.4559125621195,9.2997236933798,17.9694537227447,1.34561265514739e-57,1.11843837288162e-55,120.283563558153
"GTSE1",3.10701161757449,7.0083362369338,17.9674460415286,1.37712232118181e-57,1.14001295378478e-55,120.260536827215
"CD36",-3.70691182491364,8.57190034843205,-17.9300868819995,2.1182322747654e-57,1.74647825706561e-55,119.83218298959
"HPS5",-1.19909856508146,9.33362491289198,-17.910846483377,2.64386652373419e-57,2.16629183126276e-55,119.6116726361
"LRRC32",-2.25717760737208,9.46417770034844,-17.9106941202495,2.64851071430566e-57,2.16629183126276e-55,119.609926696646
"MYH2",-2.84715737370415,1.26991672473868,-17.9048610381997,2.83257115934625e-57,2.30764626592772e-55,119.54308813546
"C8orf84",-3.17173671877574,5.70018989547039,-17.8694803754426,4.25706919022463e-57,3.45445179744315e-55,119.137808504154
"STX12",-1.01846904722726,10.4812693379791,-17.8674418214534,4.35814873243712e-57,3.52255092428875e-55,119.114464073132
"WFS1",-1.75499943722233,10.3776043554007,-17.8646751776388,4.49917417720861e-57,3.6222763081605e-55,119.082783146891
"TCF21",-3.79666068454833,7.30396637630662,-17.8478109216641,5.46293679673868e-57,4.38101923582207e-55,118.889699957641
"TGM1",-2.97341561954915,4.79759895470384,-17.8389135801858,6.05186453725699e-57,4.83442719649362e-55,118.787852788845
"KIF26B",3.07134580878726,8.20474320557491,17.8102250818767,8.41807904459872e-57,6.6985722009927e-55,118.459555928989
"C2orf29",1.10595405956888,10.4879283972125,17.8084049606377,8.59614810746428e-57,6.81385794000933e-55,118.43873243782
"C19orf59",-5.09976885305253,6.74677595818814,-17.7941565760398,1.01265313395454e-56,7.9960649384949e-55,118.275741673831
"SLC25A10",2.03750348856345,9.41161097560976,17.7844305315977,1.13246194291742e-56,8.90783283068763e-55,118.164504460548
"KIF18B",3.55905888431795,7.05685261324042,17.7805757998243,1.183773243713e-56,9.27590255474347e-55,118.120422530521
"SKA3",3.11500967582691,6.38951219512195,17.7660991559116,1.398083798259e-56,1.09135590791853e-54,117.954895017653
"ANGPTL1",-3.16347474411719,5.1730162020906,-17.7260132549159,2.21588495781668e-56,1.72318629484759e-54,117.496750853813
"NCAPG",3.16061869014319,7.76066707317072,17.7195120499068,2.38766673646456e-56,1.8497659660233e-54,117.422476340921
"CENPF",3.14482059239759,9.31171655052264,17.7177617695274,2.43614492135893e-56,1.88022764043228e-54,117.402481206918
"SERINC1",-1.19624964620702,12.0330555749129,-17.701210550789,2.94604281591762e-56,2.26525314647149e-54,117.213429040477
"PPP1R15A",-1.78590929735068,10.8015292682927,-17.6989170340463,3.02464483990002e-56,2.31701337922192e-54,117.187235962258
"PDIA4",1.67053249300643,12.990749825784,17.6980379041425,3.05532603340766e-56,2.33181574222525e-54,117.177196131974
"GINS1",2.76291892381111,7.60332212543553,17.6975456398555,3.07264133952612e-56,2.33634543335078e-54,117.17157444371
"PCDH15",-4.0353185617904,2.34271411149826,-17.6875003072176,3.44818966734348e-56,2.61222634208714e-54,117.056866061434
"SMAD6",-2.48390063518185,7.28751149825784,-17.6791283715574,3.79596101893971e-56,2.86511322495707e-54,116.961280806027
"THBD",-2.62271239756461,9.70750174216028,-17.6566941262612,4.91042399032196e-56,3.69271078832637e-54,116.705206468275
"NDST1",-1.60069965114367,11.1084559233449,-17.6455608392989,5.57936283954658e-56,4.18044960203983e-54,116.578161558055
"ZWINT",2.51082672700348,8.73903675958188,17.6227692994422,7.24602037676017e-56,5.40948357581405e-54,116.31815458819
"MOGAT1",-1.43254543360212,0.46778362369338,-17.6218923124372,7.31925027867028e-56,5.44435537032974e-54,116.308151853574
"IGSF9",3.41844801382264,8.27147613240417,17.618610158266,7.59993470221925e-56,5.63273138760149e-54,116.270717574904
"ARHGAP31",-2.42006793154519,9.50251689895471,-17.5980221606128,9.62290406112561e-56,7.10641080485283e-54,116.035950172586
"GRRP1",-2.35541924304758,4.55420017421603,-17.5933877979988,1.01478320438525e-55,7.46720400932944e-54,115.983115166245
"PPAP2C",2.75354768142178,10.2752022648084,17.5858098889031,1.10684750485413e-55,8.11556402666263e-54,115.896730528084
"KCNAB1",-2.00570663156165,5.46162264808363,-17.5722199653936,1.293336708517e-55,9.44918242912952e-54,115.741839366728
"KIAA0101",2.85458073391478,7.71920801393728,17.5253699848881,2.21167053035265e-55,1.61012751730993e-53,115.208140126771
"CEP55",3.07918007240418,8.09186881533101,17.5209519522068,2.32639836825077e-55,1.68766637809853e-53,115.157833357238
"C1orf112",1.79697241072899,7.34145940766551,17.5205859179191,2.33616601127666e-55,1.68878479617993e-53,115.15366560871
"ASPA",-2.94708307388517,2.83655365853658,-17.5176964520519,2.41472298111337e-55,1.73944781762307e-53,115.1207664185
"KAL1",-3.35717889748234,9.15855121951219,-17.5169916411515,2.43428175055602e-55,1.74740574611591e-53,115.112741753882
"NPR1",-3.13919789698868,7.74865871080139,-17.501296848169,2.91324420021301e-55,2.0839339174346e-53,114.934072913655
"NMUR1",-2.86427834128684,4.3414369337979,-17.4899896590451,3.31560554354865e-55,2.35782590680809e-53,114.805382219437
"HMMR",3.08639544182988,7.46567473867597,17.489897525524,3.31910222633968e-55,2.35782590680809e-53,114.804333721601
"DPP6",-3.33058464044761,2.62524581881534,-17.4865180894748,3.44993637434275e-55,2.44231702638816e-53,114.765876216277
"CCNB1",2.69350364324504,9.09030627177699,17.4799630143701,3.71857628424079e-55,2.62344917922554e-53,114.691286777939
"AOC3",-2.94567081125558,10.1961529616725,-17.4647357403349,4.42600321181952e-55,3.11184403899502e-53,114.518050006261
"HEG1",-2.29690156656247,10.5920656794425,-17.4493097649795,5.27975320759766e-55,3.69943117242252e-53,114.342599274577
"TNNC1",-4.51477399703806,6.40138135888502,-17.4444344569508,5.58237594463498e-55,3.89816932460395e-53,114.287158665264
"PKMYT1",3.11968632878068,7.24036916376306,17.4398829893331,5.88050832844935e-55,4.09243511807001e-53,114.235404924234
"LGR4",2.52746703636665,9.96261411149826,17.4304683389267,6.54859812444847e-55,4.53360068851624e-53,114.128366031827
"C6orf155",-2.72258787559653,3.04227526132404,-17.4303348794625,6.55859427418082e-55,4.53360068851624e-53,114.126848804725
"CLDN5",-2.93608949481655,8.8449918118467,-17.4202450003896,7.360163621615e-55,5.07060936750859e-53,114.012152779939
"C9orf100",2.26863682079976,6.86985958188154,17.4152112179025,7.79591657479276e-55,5.35284840402994e-53,113.954939167565
"UBE2C",3.85822251439859,8.44110156794426,17.4133415400352,7.96424744603701e-55,5.45020000223799e-53,113.933689827901
"GP9",-2.02265855191708,0.799141986062718,-17.3856135383241,1.09319851971938e-54,7.45626764446477e-53,113.61863633964
"FEZ1",-2.25862298173443,7.14392665505226,-17.3787462958951,1.18237735082675e-54,8.0378168915474e-53,113.540632546147
"EPN3",3.39309684054635,7.91492735191637,17.3646842392937,1.38829588639089e-54,9.40650645135477e-53,113.38093368874
"TMEM88",-2.32268405792334,5.1688468641115,-17.3528584877058,1.58893485218681e-54,1.07305370116431e-52,113.246662742313
"ERVFRDE1",-2.63603177225607,2.26000905923345,-17.3469283033596,1.7001973809656e-54,1.14442794200734e-52,113.179341369153
"LOC401093",-2.29935160770119,5.96505052264808,-17.345163588888,1.73478495054974e-54,1.1638933017904e-52,113.159309130867
"DNAH14",1.97671343096925,6.56744564459931,17.3433431239459,1.77120151859917e-54,1.18065603190616e-52,113.138644698342
"MYBL2",3.94569735395758,8.93991898954704,17.3433396571267,1.77127159194884e-54,1.18065603190616e-52,113.138605346478
"TNS1",-2.36083047885472,12.2970959930314,-17.3427962220231,1.78229010979831e-54,1.18415585612166e-52,113.132436844913
"DEPDC1",3.49513445450061,6.89439372822299,17.3263288059803,2.15069060641502e-54,1.42431219837743e-52,112.945544488071
"AGTPBP1",-1.33062532828699,8.52893101045296,-17.3189198472396,2.34036269335932e-54,1.54494038889604e-52,112.861476514951
"KIF11",2.6001031561626,8.48206550522648,17.3155847959241,2.43110660039774e-54,1.59969931109505e-52,112.823637995944
"CCDC85A",-3.17877440513414,6.03316881533101,-17.3128509878352,2.50810511365944e-54,1.64509258732997e-52,112.792622694731
"HIGD1B",-2.93616567056116,5.04505905923344,-17.3079955624739,2.65091091840297e-54,1.73179710816813e-52,112.737541203773
"FHL5",-3.25810984696399,5.12676602787457,-17.3077889187828,2.65716555807579e-54,1.73179710816813e-52,112.735197078497
"GLIPR2",-2.35073012341618,9.46034459930314,-17.2986954368989,2.94749983111733e-54,1.91494213711515e-52,112.632051035475
"STXBP6",-3.82792895836765,4.97848327526133,-17.2938076661458,3.11642951704872e-54,2.01830593012651e-52,112.57661673621
"GIMAP6",-2.26119980253416,8.86870452961672,-17.2833227072885,3.51212672218644e-54,2.26742017630464e-52,112.457718808608
"SEMA5A",-3.03834675662336,8.58503344947735,-17.2586918201284,4.65033027486679e-54,2.9928301110663e-52,112.178496747574
"GRIK4",-3.01593388514072,2.4994256097561,-17.2516122171862,5.04098285212216e-54,3.23410556106462e-52,112.098263630708
"NDC80",3.23105866052331,6.99343449477351,17.2359205955236,6.02760668747169e-54,3.84981059408473e-52,111.92046738894
"ADPRH",-1.7045974296528,8.38295278745645,-17.2357666726518,6.03818320163313e-54,3.84981059408473e-52,111.918723595023
"HELLS",2.67010000987331,6.4440912891986,17.2314477479724,6.34262430366502e-54,4.03139557133879e-52,111.869796447989
"OR2W3",-2.40602272173772,1.12630487804878,-17.230642084528,6.40108887493818e-54,4.055998598842e-52,111.860669877977
"OCIAD2",2.03374895178544,10.7276932055749,17.222310793853,7.03813553755519e-54,4.44593607956948e-52,111.766300752167
"RASAL1",3.99052928418631,6.34775801393728,17.2163159760464,7.53532773015272e-54,4.74540730981703e-52,111.698405927034
"QKI",-1.41894625966761,10.9630646341463,-17.2063544197989,8.44024721503714e-54,5.29902982644381e-52,111.585601973498
"TACC1",-2.0360800197466,11.0035153310105,-17.1851929355483,1.07387701178558e-53,6.7215533694994e-52,111.346039413452
"RRM2",3.07224060885308,9.3382036585366,17.1822116324985,1.11093239160394e-53,6.93235319137659e-52,111.312296524349
"NLRC4",-2.43899923975648,6.26289250871081,-17.1706713483479,1.26680614435085e-53,7.88106974046148e-52,111.181699182204
"FUT2",3.09737773572489,8.18253327526133,17.1511149220214,1.58239296719251e-53,9.81466091131792e-52,110.960449751671
"HBEGF",-2.69019339476718,8.91760609756098,-17.1317235352885,1.97273620844632e-53,1.21988778190973e-51,110.741146956057
"NRG3",-3.03936356096761,2.13951777003484,-17.113214818929,2.43463085551672e-53,1.50099013404679e-51,110.531900643614
"ADH1A",-3.79946475234494,2.84399459930314,-17.1021009643073,2.762352643995e-53,1.69793711919812e-51,110.406290247141
"HBB",-4.91196739180521,9.02049581881533,-17.0920014953175,3.09819958742888e-53,1.89868768746015e-51,110.292167354845
"NCAPH",3.04657430969231,7.40546027874565,17.0878575788851,3.24752541607656e-53,1.98427669023963e-51,110.245347837526
"FOXM1",3.2067736481817,8.95304059233449,17.0873317323138,3.26698095500557e-53,1.99024092006719e-51,110.239406888042
"RGS9",-2.88212321869346,4.21155679442509,-17.0788009861808,3.59936524106159e-53,2.18624166860931e-51,110.143035815131
"STX1A",2.7907997663321,7.56386428571428,17.0762930020191,3.7033579515241e-53,2.24277105441858e-51,110.114706298722
"NXPH3",-2.6523441105809,5.6553700348432,-17.0704069008364,3.95935637420633e-53,2.39075254007223e-51,110.048223758982
"NUSAP1",2.48678509461908,8.68521376306621,17.0691447657142,4.0165089492256e-53,2.41815040256896e-51,110.033969116288
"FAM136A",1.14845088695081,9.8215299651568,17.0275263825436,6.44176442362409e-53,3.86694221102347e-51,109.564119656816
"GINS2",2.74967916406124,7.22268222996515,17.0269532781462,6.48378808000286e-53,3.88082126187926e-51,109.557652214341
"NOVA2",-2.19734385058419,5.02082909407665,-17.016991137451,7.2595950632657e-53,4.33254321653619e-51,109.445241496932
"SIRPD",-1.92616997860788,1.17504494773519,-17.0087621937246,7.96983857037548e-53,4.7426314739075e-51,109.352403998005
"SH2D4B",-2.44215459272669,2.25893606271777,-17.0067697880874,8.15198725509812e-53,4.83700284240359e-51,109.329928232211
"SLC19A3",-3.62685292084914,5.74783867595819,-16.9927403836171,9.55778919317787e-53,5.65479573878794e-51,109.171690855269
"RHOJ",-1.98602659206847,6.98455609756098,-16.9921565729522,9.62126729000292e-53,5.66770166384757e-51,109.165106992491
"TUBB1",-2.59912885305252,4.34458153310104,-16.9920324560045,9.63481675929275e-53,5.66770166384757e-51,109.163707286342
"CCDC48",-2.95458958038508,6.07487804878049,-16.9874176556049,1.01523535987623e-52,5.95508055378826e-51,109.111667097374
"SLC4A1",-2.46612542372883,1.20498675958188,-16.9752402800197,1.16551680521937e-52,6.8171111142888e-51,108.974367502966
"GPT2",2.9133672437058,9.67587404181184,16.9679276066722,1.26623317476418e-52,7.38516110167859e-51,108.891932837055
"VIPR1",-3.50363251933523,7.87851898954704,-16.9502687700606,1.54673158892537e-52,8.99558060074725e-51,108.692915619638
"CHAF1B",1.95732317590918,7.43474337979094,16.9394451548549,1.74849631380777e-52,1.01402907690603e-50,108.57096594152
"FGF11",3.42926525588288,6.90900522648083,16.9368478528825,1.80069938828675e-52,1.04136220962048e-50,108.541705965202
"ADAMTS8",-4.61325971696565,5.89112212543555,-16.932906035587,1.88291343208356e-52,1.08584867305268e-50,108.497302147458
"SESN1",-1.80922263616918,8.63507665505226,-16.9292272874562,1.9630174881872e-52,1.1288725219183e-50,108.455864836453
"SYT15",-3.66866778344582,6.92771846689895,-16.9177287307791,2.23599693206226e-52,1.28226304511838e-50,108.326364647509
"LOC149620",-5.224875580056,2.74193710801394,-16.9157812012664,2.28584839946144e-52,1.30719965573658e-50,108.304433873571
"KAT2A",1.64193196972192,10.1354534843206,16.8751118470109,3.62193433341548e-52,2.06550866291722e-50,107.84665545347
"SGOL1",3.09391387526743,5.35639494773519,16.8744354040647,3.64975747455541e-52,2.07560999868761e-50,107.839044445341
"KNTC1",2.17959599473426,8.55165069686412,16.8638488485421,4.11406486032738e-52,2.33319755752821e-50,107.719942928847
"PLAC9",-3.23368958038509,5.69766602787457,-16.8527392779422,4.66483221528804e-52,2.63826461101552e-50,107.594984229805
"CDT1",2.74945210136583,7.73678867595819,16.8202198192451,6.73732726650949e-52,3.79992661487472e-50,107.229369235415
"CASKIN2",-1.61354290274808,9.53295313588852,-16.8054581226832,7.96022247673074e-52,4.47735253280225e-50,107.063482456864
"CCRL1",-3.08202268224455,5.28956550522648,-16.802736973287,8.20872921183868e-52,4.60451395407235e-50,107.032908493568
"NFKBIL2",2.29707613954256,8.16383501742161,16.7964244811855,8.81544046393048e-52,4.92729502574029e-50,106.961989789745
"CDO1",-3.2379279282541,4.88860400696864,-16.796256625732,8.83217033352375e-52,4.92729502574029e-50,106.960104113606
"SCN4B",-3.30984930722399,6.67828710801393,-16.7943137673275,9.02813365138384e-52,5.02296975238239e-50,106.93827864486
"KIAA1462",-2.22719112390984,9.8615531358885,-16.7841632634881,1.01247549476263e-51,5.61787078580451e-50,106.824264914662
"RCAN1",-1.80208725357908,9.5662362369338,-16.7759342505525,1.11106403063477e-51,6.14828694041288e-50,106.73185111604
"RAI2",-2.36173352970218,7.60736881533101,-16.7738159271856,1.13795776401513e-51,6.28018088581466e-50,106.708064319433
"CAV2",-2.79549331248974,10.6278635888502,-16.7550854480036,1.40588781430143e-51,7.7380366830049e-50,106.497782862758
"FOLR3",-3.91694239591906,2.25834303135889,-16.7453771730923,1.56866818669898e-51,8.61089782698664e-50,106.388822407461
"TIE1",-2.08009292084912,8.9786111498258,-16.7393688587298,1.67870080879853e-51,9.19032736123571e-50,106.321399092148
"LIN7A",-3.00205324008559,3.48802526132404,-16.7384156763613,1.69685135682861e-51,9.264988924386e-50,106.310703552906
"CGNL1",-2.5264596182327,9.47836602787456,-16.7168938909663,2.16309005045708e-51,1.17793736699957e-49,106.069265656255
"XRCC2",2.69717629751525,5.57701498257839,16.7032377650944,2.52318686608097e-51,1.37039752276831e-49,105.916122202357
